시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명,해제사유발생일,거래유형,중개사소재지
서울특별시 용산구 도원동,03월 04일,3.0,4.0,제일1,45.26,202202,16,24000,5,1971.0,새창로12길 11-7,,중개거래,서울 용산구
서울특별시 용산구 도원동,03월 04일,3.0,4.0,제일1,45.26,202203,30,18500,3,1971.0,새창로12길 11-7,,중개거래,서울 용산구
서울특별시 용산구 도원동,03월 04일,3.0,4.0,제일1,45.26,202204,18,20000,1,1971.0,새창로12길 11-7,,중개거래,서울 용산구
서울특별시 용산구 도원동,03월 04일,3.0,4.0,제일1,45.26,202204,30,25000,4,1971.0,새창로12길 11-7,,중개거래,서울 용산구
서울특별시 용산구 도원동,03월 04일,3.0,4.0,제일1,45.26,202205,11,,1,1971.0,새창로12길 11-7,,중개거래,서울 용산구
서울특별시 용산구 도원동,03월 04일,3.0,4.0,제일1,45.26,202207,15,28500,4,1971.0,새창로12길 11-7,,중개거래,서울 용산구
서울특별시 용산구 동자동,08월 19일,19.0,8.0,동자,44.0,202208,19,50000,1,1969.0,한강대로104마길 30,,중개거래,서울 용산구
서울특별시 용산구 동자동,45,45.0,0.0,센트레빌아스테리움서울,145.2,202204,19,180000,24,2013.0,한강대로 372,,직거래,-
서울특별시 용산구 동자동,45,45.0,0.0,센트레빌아스테리움서울,131.05,202205,7,165000,12,2013.0,한강대로 372,,중개거래,서울 용산구
서울특별시 용산구 동자동,45,45.0,0.0,센트레빌아스테리움서울,128.06,202206,27,183000,27,2013.0,한강대로 372,,중개거래,서울 용산구
서울특별시 용산구 동자동,45,45.0,0.0,센트레빌아스테리움서울,128.06,202207,5,168000,16,2013.0,한강대로 372,,중개거래,서울 용산구
서울특별시 용산구 문배동,06월 24일,24.0,6.0,CJ나인파크,84.98,202205,2,156000,26,2007.0,백범로90다길 12,,중개거래,서울 용산구
서울특별시 용산구 문배동,06월 24일,24.0,6.0,CJ나인파크,97.24,202212,6,134000,4,2007.0,백범로90다길 12,,중개거래,서울 용산구
서울특별시 용산구 문배동,40-31,40.0,31.0,리첸시아용산B,145.75,202207,8,199000,12,2010.0,백범로 341,,중개거래,서울 용산구
서울특별시 용산구 문배동,40-19,40.0,19.0,삼라마이다스빌2,72.48,202204,16,120000,3,2004.0,백범로90라길 28,,중개거래,서울 용산구
서울특별시 용산구 문배동,24-21,24.0,21.0,아크로타워,84.97,202203,19,147000,2,2007.0,백범로90길 26,,중개거래,서울 용산구
서울특별시 용산구 문배동,24-21,24.0,21.0,아크로타워,126.3,202207,13,183000,18,2007.0,백범로90길 26,,중개거래,서울 용산구
서울특별시 용산구 문배동,11월 10일,11.0,10.0,용산KCC웰츠타워,84.03,202204,14,153000,25,2015.0,백범로90길 90,,중개거래,서울 용산구
서울특별시 용산구 문배동,11월 10일,11.0,10.0,용산KCC웰츠타워,84.03,202205,9,147500,38,2015.0,백범로90길 90,,직거래,-
서울특별시 용산구 문배동,04월 24일,24.0,4.0,용산큐브,13.01,202202,18,18400,15,2013.0,백범로90길 12,,중개거래,서울 용산구
서울특별시 용산구 문배동,04월 24일,24.0,4.0,용산큐브,13.01,202205,18,19000,19,2013.0,백범로90길 12,,직거래,-
서울특별시 용산구 문배동,04월 24일,24.0,4.0,용산큐브,13.01,202205,25,19200,20,2013.0,백범로90길 12,,중개거래,서울 용산구
서울특별시 용산구 문배동,04월 24일,24.0,4.0,용산큐브,13.01,202206,13,20000,17,2013.0,백범로90길 12,20220719.0,중개거래,서울 용산구
서울특별시 용산구 문배동,04월 24일,24.0,4.0,용산큐브,13.01,202207,15,20000,17,2013.0,백범로90길 12,,중개거래,서울 용산구
서울특별시 용산구 문배동,04월 24일,24.0,4.0,용산큐브,13.01,202208,19,19100,16,2013.0,백범로90길 12,,중개거래,서울 용산구
서울특별시 용산구 문배동,04월 24일,24.0,4.0,용산큐브,13.01,202208,30,19550,20,2013.0,백범로90길 12,,중개거래,서울 용산구
서울특별시 용산구 문배동,04월 24일,24.0,4.0,용산큐브,13.01,202209,18,19000,14,2013.0,백범로90길 12,,중개거래,서울 용산구
서울특별시 용산구 문배동,04월 24일,24.0,4.0,용산큐브,13.01,202210,18,18000,17,2013.0,백범로90길 12,,중개거래,서울 용산구
서울특별시 용산구 문배동,11월 14일,11.0,14.0,이안용산1차(101동),84.99,202205,23,136000,5,2005.0,백범로90길 74,,중개거래,서울 용산구
서울특별시 용산구 문배동,08월 24일,24.0,8.0,프라임펠리스,13.69,202201,29,15500,18,2012.0,백범로90길 38,,중개거래,서울 용산구
서울특별시 용산구 문배동,08월 24일,24.0,8.0,프라임펠리스,21.39,202202,25,25300,19,2012.0,백범로90길 38,,중개거래,서울 용산구
서울특별시 용산구 문배동,08월 24일,24.0,8.0,프라임펠리스,13.69,202204,30,15900,18,2012.0,백범로90길 38,,중개거래,서울 용산구
서울특별시 용산구 문배동,08월 24일,24.0,8.0,프라임펠리스,13.69,202206,3,18800,19,2012.0,백범로90길 38,,직거래,-
서울특별시 용산구 문배동,08월 24일,24.0,8.0,프라임펠리스,13.69,202211,15,16500,18,2012.0,백범로90길 38,,중개거래,서울 용산구
서울특별시 용산구 문배동,08월 24일,24.0,8.0,프라임펠리스,13.69,202211,19,16500,14,2012.0,백범로90길 38,,중개거래,서울 용산구
서울특별시 용산구 문배동,08월 24일,24.0,8.0,프라임펠리스,13.69,202211,25,15500,17,2012.0,백범로90길 38,20230201.0,중개거래,서울 용산구
서울특별시 용산구 보광동,151,151.0,0.0,리버빌(삼성),59.7,202204,30,121500,5,2000.0,보광로5길 40,,중개거래,서울 용산구
서울특별시 용산구 보광동,151,151.0,0.0,리버빌(삼성),59.7,202212,29,100000,4,2000.0,보광로5길 40,,중개거래,서울 용산구
서울특별시 용산구 보광동,448,448.0,0.0,신동아1,84.93,202204,7,221000,1,1992.0,보광로 14,,중개거래,"서울 강남구, 서울 용산구"
서울특별시 용산구 보광동,260-6,260.0,6.0,주미,79.21,202211,5,149150,7,1973.0,보광로 40,,중개거래,서울 용산구
서울특별시 용산구 보광동,260-6,260.0,6.0,주미,69.39,202211,29,143000,9,1973.0,보광로 40,,중개거래,서울 용산구
서울특별시 용산구 산천동,204,204.0,0.0,한강타운,59.69,202204,9,104000,7,2001.0,새창로8길 157,,중개거래,서울 용산구
서울특별시 용산구 산천동,204,204.0,0.0,한강타운,59.69,202212,10,90000,12,2001.0,새창로8길 157,,중개거래,서울 마포구
서울특별시 용산구 서빙고동,241-21,241.0,21.0,신동아,140.81,202203,18,405000,10,1984.0,이촌로 347,,중개거래,서울 용산구
서울특별시 용산구 서빙고동,241-47,241.0,47.0,한강르네상스,60.42,202204,15,145000,6,2010.0,서빙고로62길 27,,중개거래,서울 용산구
서울특별시 용산구 신계동,48,48.0,0.0,용산e편한세상,84.21,202203,3,189500,8,2011.0,원효로 216,,직거래,-
서울특별시 용산구 신계동,48,48.0,0.0,용산e편한세상,84.21,202203,11,184000,3,2011.0,원효로 216,,중개거래,"서울 성동구, 서울 용산구"
서울특별시 용산구 신계동,48,48.0,0.0,용산e편한세상,84.21,202204,1,210000,10,2011.0,원효로 216,,중개거래,서울 서초구
서울특별시 용산구 신계동,48,48.0,0.0,용산e편한세상,84.89,202205,6,210000,20,2011.0,원효로 216,,중개거래,"서울 성동구, 서울 용산구"
서울특별시 용산구 신계동,48,48.0,0.0,용산e편한세상,158.26,202205,20,237500,20,2011.0,원효로 216,,직거래,-
서울특별시 용산구 신계동,16-20,16.0,20.0,원효전자상가,55.77,202209,23,80000,2,1974.0,청파로 83,,중개거래,서울 용산구
서울특별시 용산구 용문동,38-213,38.0,213.0,대호드림빌(38-213),83.65,202203,8,88300,2,2002.0,효창원로37마길 12,,중개거래,서울 용산구
서울특별시 용산구 용문동,90,90.0,0.0,브라운스톤,59.94,202204,15,130000,6,2011.0,효창원로 88,,중개거래,서울 용산구
서울특별시 용산구 용산동2가,May-47,47.0,5.0,용암한신,72.66,202207,30,70000,7,1982.0,신흥로2길 58,,중개거래,서울 용산구
서울특별시 용산구 용산동2가,May-47,47.0,5.0,용암한신,72.66,202211,24,60000,5,1982.0,신흥로2길 58,,중개거래,서울 중구
서울특별시 용산구 용산동5가,24,24.0,0.0,용산파크타워(24-0),149.92,202205,23,270000,32,2009.0,서빙고로 67,,직거래,-
서울특별시 용산구 용산동5가,01월 24일,24.0,1.0,용산파크타워(24-1),139.7,202202,17,285000,12,2009.0,서빙고로 69,,중개거래,서울 용산구
서울특별시 용산구 원효로1가,17-66,17.0,66.0,로얄카운티-3,130.93,202201,21,120000,2,2007.0,백범로79다길 35,,중개거래,서울 용산구
서울특별시 용산구 원효로1가,133-3,133.0,3.0,리첸시아용산,198.32,202205,31,450000,24,2010.0,백범로 341,,중개거래,서울 강남구
서울특별시 용산구 원효로1가,41,41.0,0.0,용산더프라임,123.673,202204,27,185000,26,2014.0,원효로90길 11,,직거래,-
서울특별시 용산구 원효로1가,41,41.0,0.0,용산더프라임,142.901,202205,12,220000,9,2014.0,원효로90길 11,,중개거래,서울 용산구
서울특별시 용산구 원효로1가,41,41.0,0.0,용산더프라임,142.901,202205,26,210000,32,2014.0,원효로90길 11,,직거래,-
서울특별시 용산구 원효로4가,178,178.0,0.0,강변삼성스위트,84.9,202205,9,135000,22,1999.0,원효로 40,,중개거래,서울 동작구
서울특별시 용산구 원효로4가,178,178.0,0.0,강변삼성스위트,59.94,202206,11,130000,15,1999.0,원효로 40,20221230.0,중개거래,서울 용산구
서울특별시 용산구 원효로4가,178,178.0,0.0,강변삼성스위트,59.94,202212,29,130000,15,1999.0,원효로 40,,중개거래,서울 용산구
서울특별시 용산구 원효로4가,118-16,118.0,16.0,산호,100.56,202205,2,150000,2,1977.0,원효로 66,,직거래,-
서울특별시 용산구 원효로4가,109-4,109.0,4.0,풍전,81.72,202205,4,107000,1,1971.0,원효로25길 13,,중개거래,서울 용산구
서울특별시 용산구 원효로4가,109-4,109.0,4.0,풍전,81.72,202206,1,119000,4,1971.0,원효로25길 14,20220621.0,중개거래,"서울 영등포구, 서울 용산구"
서울특별시 용산구 원효로4가,109-4,109.0,4.0,풍전,81.72,202206,1,119000,4,1971.0,원효로25길 14,,중개거래,"서울 영등포구, 서울 용산구"
서울특별시 용산구 원효로4가,109-4,109.0,4.0,풍전,81.72,202206,15,119000,2,1971.0,원효로25길 13,,중개거래,서울 용산구
서울특별시 용산구 이촌동,212-41,212.0,41.0,G&D용산드림,16.2,202203,29,59500,6,2020.0,이촌로2가길 9,,중개거래,서울 용산구
서울특별시 용산구 이촌동,430,430.0,0.0,LG한강자이,203.21,202202,28,440000,23,2003.0,이촌로64길 15,,중개거래,서울 용산구
서울특별시 용산구 이촌동,193-3,193.0,3.0,강변,66.08,202203,31,117000,6,1971.0,이촌로 104,,중개거래,"서울 동작구, 서울 용산구"
서울특별시 용산구 이촌동,193-5,193.0,5.0,강서,54.25,202201,14,118000,4,1972.0,이촌로34길 10,,중개거래,서울 용산구
서울특별시 용산구 이촌동,402,402.0,0.0,강촌,84.77,202201,5,210000,8,1998.0,이촌로87길 14,,중개거래,서울 용산구
서울특별시 용산구 이촌동,402,402.0,0.0,강촌,106.645,202202,26,259500,6,1998.0,이촌로87길 14,,중개거래,서울 용산구
서울특별시 용산구 이촌동,402,402.0,0.0,강촌,84.85,202204,16,225000,18,1998.0,이촌로87길 14,,중개거래,서울 용산구
서울특별시 용산구 이촌동,402,402.0,0.0,강촌,114.595,202205,11,260000,7,1998.0,이촌로87길 13,,중개거래,서울 용산구
서울특별시 용산구 이촌동,402,402.0,0.0,강촌,106.645,202205,18,266000,10,1998.0,이촌로87길 14,,중개거래,서울 용산구
서울특별시 용산구 이촌동,402,402.0,0.0,강촌,84.85,202205,27,210000,8,1998.0,이촌로87길 14,,중개거래,"서울 마포구, 서울 용산구"
서울특별시 용산구 이촌동,402,402.0,0.0,강촌,84.85,202206,29,231500,11,1998.0,이촌로87길 14,,중개거래,서울 용산구
서울특별시 용산구 이촌동,402,402.0,0.0,강촌,114.595,202208,10,255000,8,1998.0,이촌로87길 13,,중개거래,서울 용산구
서울특별시 용산구 이촌동,402,402.0,0.0,강촌,114.595,202212,30,215000,15,1998.0,이촌로87길 13,,중개거래,경기 성남분당구
서울특별시 용산구 이촌동,395,395.0,0.0,대림,114.96,202207,23,255000,10,1994.0,이촌로2가길 122,,중개거래,서울 용산구
서울특별시 용산구 이촌동,395,395.0,0.0,대림,84.78,202208,12,210000,8,1994.0,이촌로2가길 122,,중개거래,서울 용산구
서울특별시 용산구 이촌동,418,418.0,0.0,동부센트레빌,100.92,202212,14,210000,19,2001.0,이촌로 174,,중개거래,서울 용산구
서울특별시 용산구 이촌동,411,411.0,0.0,동아그린,59.58,202204,5,138000,2,1999.0,이촌로 100-8,,중개거래,서울 용산구
서울특별시 용산구 이촌동,411,411.0,0.0,동아그린,43.02,202208,13,97000,5,1999.0,이촌로 100-8,,중개거래,서울 용산구
서울특별시 용산구 이촌동,411,411.0,0.0,동아그린,43.02,202211,8,99000,12,1999.0,이촌로 100-8,,중개거래,서울 용산구
서울특별시 용산구 이촌동,434,434.0,0.0,동원베네스트,84.97,202206,18,170000,10,2005.0,이촌로14길 7,,중개거래,"서울 동작구, 서울 용산구"
서울특별시 용산구 이촌동,434,434.0,0.0,동원베네스트,84.973,202208,18,140100,11,2005.0,이촌로14길 7,,직거래,-
서울특별시 용산구 이촌동,436,436.0,0.0,래미안첼리투스,124.02,202201,8,509998,41,2015.0,이촌로 310,,중개거래,서울 용산구
서울특별시 용산구 이촌동,301-10,301.0,10.0,로얄맨숀,186.12,202201,27,237500,8,1972.0,이촌로75길 6,,중개거래,서울 용산구
서울특별시 용산구 이촌동,301-10,301.0,10.0,로얄맨숀,186.12,202205,28,247998,12,1972.0,이촌로75길 6,,중개거래,서울 용산구
서울특별시 용산구 이촌동,300-27,300.0,27.0,리버뷰,138.94,202203,19,148000,8,1970.0,이촌로 224,,중개거래,서울 용산구
서울특별시 용산구 이촌동,301-170,301.0,170.0,반도,197.46,202203,16,308000,7,1977.0,이촌로 324-10,,중개거래,"서울 서초구, 서울 송파구"
서울특별시 용산구 이촌동,301-170,301.0,170.0,반도,167.18,202204,14,340000,4,1977.0,이촌로 324-10,20220713.0,중개거래,서울 용산구
서울특별시 용산구 이촌동,301-170,301.0,170.0,반도,167.18,202205,11,340000,4,1977.0,이촌로 324-10,,중개거래,서울 용산구
서울특별시 용산구 이촌동,301-170,301.0,170.0,반도,166.34,202205,18,360000,6,1977.0,이촌로 324-10,,중개거래,서울 용산구
서울특별시 용산구 이촌동,422,422.0,0.0,북한강(성원),59.55,202203,7,177000,6,2001.0,이촌로2가길 66,,중개거래,서울 용산구
서울특별시 용산구 이촌동,422,422.0,0.0,북한강(성원),59.55,202207,30,166000,2,2001.0,이촌로2가길 66,,중개거래,서울 용산구
서울특별시 용산구 이촌동,300-301,300.0,301.0,삼익,104.86,202201,21,233500,6,1979.0,이촌로 260,,중개거래,서울 용산구
서울특별시 용산구 이촌동,300-301,300.0,301.0,삼익,104.86,202209,15,177200,3,1979.0,이촌로 260,,직거래,-
서울특별시 용산구 이촌동,300-11,300.0,11.0,왕궁,102.48,202205,27,240000,1,1974.0,이촌로88길 15,,직거래,-
서울특별시 용산구 이촌동,426,426.0,0.0,이촌동삼성리버스위트,137.37,202210,9,320000,6,2002.0,이촌로88길 30,,중개거래,서울 용산구
서울특별시 용산구 이촌동,426,426.0,0.0,이촌동삼성리버스위트,180.82,202211,23,375000,5,2002.0,이촌로88길 30,,중개거래,서울 용산구
서울특별시 용산구 이촌동,412,412.0,0.0,이촌코오롱(A),84.78,202203,9,209000,11,1999.0,이촌로87길 21,,중개거래,서울 용산구
서울특별시 용산구 이촌동,412,412.0,0.0,이촌코오롱(A),114.69,202211,18,200000,6,1999.0,이촌로87길 21,,중개거래,서울 용산구
서울특별시 용산구 이촌동,203-14,203.0,14.0,장미(203-14),46.78,202205,13,103500,3,1972.0,이촌로18길 3-7,,중개거래,서울 용산구
서울특별시 용산구 이촌동,302-69,302.0,69.0,정우,257.85,202203,22,246000,10,1972.0,이촌로54길 16,20221111.0,중개거래,서울 용산구
서울특별시 용산구 이촌동,302-140,302.0,140.0,퀸스리버빌,199.05,202205,18,140000,2,1999.0,이촌로46길 26,,직거래,-
서울특별시 용산구 이촌동,302-28,302.0,28.0,타워맨션,154.55,202203,30,230000,9,1973.0,이촌로46길 2,,중개거래,서울 광진구
서울특별시 용산구 이촌동,404,404.0,0.0,한가람,114.96,202201,11,283000,17,1998.0,이촌로69길 30,,중개거래,서울 용산구
서울특별시 용산구 이촌동,404,404.0,0.0,한가람,59.88,202201,27,188300,9,1998.0,이촌로65가길 51,,중개거래,서울 서초구
서울특별시 용산구 이촌동,404,404.0,0.0,한가람,84.89,202202,16,240000,17,1998.0,이촌로65길 8,,중개거래,서울 용산구
서울특별시 용산구 이촌동,404,404.0,0.0,한가람,59.88,202203,12,140000,18,1998.0,이촌로69길 30,,직거래,-
서울특별시 용산구 이촌동,404,404.0,0.0,한가람,59.88,202204,8,180000,8,1998.0,이촌로65길 8,,중개거래,서울 용산구
서울특별시 용산구 이촌동,404,404.0,0.0,한가람,59.88,202204,9,186000,21,1998.0,이촌로65가길 23,,중개거래,서울 용산구
서울특별시 용산구 이촌동,404,404.0,0.0,한가람,114.96,202204,28,266000,17,1998.0,이촌로65가길 51,,직거래,-
서울특별시 용산구 이촌동,404,404.0,0.0,한가람,59.88,202205,9,186000,18,1998.0,이촌로65길 8,,중개거래,서울 용산구
서울특별시 용산구 이촌동,404,404.0,0.0,한가람,59.88,202205,19,186000,18,1998.0,이촌로65가길 23,,중개거래,서울 강남구
서울특별시 용산구 이촌동,404,404.0,0.0,한가람,59.88,202209,2,177000,17,1998.0,이촌로65가길 51,,중개거래,서울 용산구
서울특별시 용산구 이촌동,415,415.0,0.0,한강(대우),84.94,202204,15,238000,19,2000.0,이촌로 181,,중개거래,서울 용산구
서울특별시 용산구 이촌동,415,415.0,0.0,한강(대우),84.98,202204,15,210000,11,2000.0,이촌로 181,,중개거래,서울 용산구
서울특별시 용산구 이촌동,415,415.0,0.0,한강(대우),60.0,202205,26,187000,7,2000.0,이촌로 181,,중개거래,서울 용산구
서울특별시 용산구 이촌동,415,415.0,0.0,한강(대우),134.13,202206,20,277000,3,2000.0,이촌로65가길 3,,중개거래,서울 용산구
서울특별시 용산구 이촌동,415,415.0,0.0,한강(대우),60.0,202206,28,180000,12,2000.0,이촌로 181,,중개거래,서울 용산구
서울특별시 용산구 이촌동,415,415.0,0.0,한강(대우),84.98,202210,29,180000,8,2000.0,이촌로65가길 3,,중개거래,"경기 광주시, 서울 용산구"
서울특별시 용산구 이촌동,300-23,300.0,23.0,한강맨숀,120.56,202201,24,430000,2,1971.0,이촌로 248,,중개거래,서울 용산구
서울특별시 용산구 이촌동,300-23,300.0,23.0,한강맨숀,120.56,202202,4,425000,1,1971.0,이촌로 248,,중개거래,서울 용산구
서울특별시 용산구 이촌동,300-23,300.0,23.0,한강맨숀,87.54,202204,21,333000,3,1971.0,이촌로 248,,중개거래,서울 용산구
서울특별시 용산구 이촌동,300-23,300.0,23.0,한강맨숀,87.54,202204,26,380000,1,1971.0,이촌로 248,,중개거래,서울 용산구
서울특별시 용산구 이촌동,300-23,300.0,23.0,한강맨숀,120.56,202205,17,450000,2,1971.0,이촌로 248,,중개거래,서울 용산구
서울특별시 용산구 이촌동,300-23,300.0,23.0,한강맨숀,101.95,202205,30,400000,4,1971.0,이촌로 248,,중개거래,서울 용산구
서울특별시 용산구 이촌동,301-162,301.0,162.0,현대맨숀,139.97,202203,21,244999,2,1974.0,이촌로 303,,중개거래,서울 용산구
서울특별시 용산구 이촌동,301-162,301.0,162.0,현대맨숀,121.44,202203,22,255000,13,1974.0,이촌로 303,,중개거래,서울 용산구
서울특별시 용산구 이촌동,301-162,301.0,162.0,현대맨숀,139.97,202207,13,190000,12,1974.0,이촌로 303,,중개거래,서울 강남구
서울특별시 용산구 이촌동,400,400.0,0.0,현대한강,59.55,202202,12,167000,18,1997.0,이촌로34길 29,,중개거래,서울 용산구
서울특별시 용산구 이촌동,400,400.0,0.0,현대한강,59.55,202204,11,166000,12,1997.0,이촌로34길 29,,중개거래,서울 용산구
서울특별시 용산구 이촌동,400,400.0,0.0,현대한강,59.55,202205,22,165000,3,1997.0,이촌로34길 29,,중개거래,서울 용산구
서울특별시 용산구 이촌동,400,400.0,0.0,현대한강,84.88,202208,12,205000,22,1997.0,이촌로34길 29,,중개거래,서울 용산구
서울특별시 용산구 이태원동,729,729.0,0.0,남산대림,149.53,202202,15,190000,1,1994.0,녹사평대로 254,,직거래,-
서울특별시 용산구 이태원동,729,729.0,0.0,남산대림,84.75,202206,3,187000,4,1994.0,녹사평대로 254,,중개거래,"서울 서초구, 서울 용산구"
서울특별시 용산구 이태원동,728,728.0,0.0,주공1,84.66,202205,25,164000,1,1993.0,녹사평대로 286,,중개거래,서울 용산구
서울특별시 용산구 이태원동,124-1,124.0,1.0,준아트빌,227.84,202209,13,290000,10,2008.0,이태원로27나길 40,,중개거래,서울 용산구
서울특별시 용산구 이태원동,252-1,252.0,1.0,창덕아파트,84.75,202201,17,80000,2,1996.0,회나무로21길 7,,중개거래,서울 용산구
서울특별시 용산구 이태원동,02월 22일,22.0,2.0,청화1,174.38,202201,13,290000,8,1982.0,장문로 27,,중개거래,서울 용산구
서울특별시 용산구 이태원동,02월 22일,22.0,2.0,청화1,174.38,202202,14,289000,2,1982.0,장문로 27,,중개거래,서울 용산구
서울특별시 용산구 이태원동,02월 22일,22.0,2.0,청화1,174.38,202202,14,289000,2,1982.0,장문로 27,20220511.0,중개거래,서울 용산구
서울특별시 용산구 이태원동,02월 22일,22.0,2.0,청화1,174.38,202203,20,290000,4,1982.0,장문로 27,,중개거래,서울 용산구
서울특별시 용산구 이태원동,02월 22일,22.0,2.0,청화1,142.71,202204,6,245000,11,1982.0,장문로 27,,중개거래,서울 용산구
서울특별시 용산구 이태원동,02월 22일,22.0,2.0,청화1,142.71,202204,22,260000,6,1982.0,장문로 27,,중개거래,서울 용산구
서울특별시 용산구 이태원동,02월 22일,22.0,2.0,청화1,106.12,202205,26,215000,10,1982.0,장문로 27,,중개거래,"서울 서초구, 서울 용산구"
서울특별시 용산구 이태원동,02월 22일,22.0,2.0,청화1,142.74,202206,20,280000,10,1982.0,장문로 27,,중개거래,서울 용산구
서울특별시 용산구 이태원동,02월 22일,22.0,2.0,청화1,142.71,202209,2,250000,11,1982.0,장문로 27,,중개거래,서울 용산구
서울특별시 용산구 이태원동,02월 22일,22.0,2.0,청화1,104.69,202209,9,200000,8,1982.0,장문로 27,,중개거래,서울 용산구
서울특별시 용산구 청암동,181,181.0,0.0,GS자이,157.43,202205,10,210000,11,2005.0,삼개로 60,,중개거래,"서울 마포구, 서울 용산구"
서울특별시 용산구 청파동3가,132-50,132.0,50.0,한울글로리A,91.03,202202,11,52000,5,2003.0,효창원로76길 7,,중개거래,서울 광진구
서울특별시 용산구 청파동3가,132-50,132.0,50.0,한울글로리A,65.3,202210,5,49500,2,2003.0,효창원로76길 7,,중개거래,서울 용산구
서울특별시 용산구 한강로1가,231-23,231.0,23.0,삼각아파트,35.37,202204,7,94000,1,1970.0,한강대로62길 32,,중개거래,"서울 마포구, 서울 성북구"
서울특별시 용산구 한강로1가,Jan-50,50.0,1.0,용산파크자이,123.12,202204,6,200000,16,2005.0,한강대로 205,,중개거래,서울 은평구
서울특별시 용산구 한강로1가,Jan-50,50.0,1.0,용산파크자이,162.04,202204,26,180000,10,2005.0,한강대로 205,,직거래,-
서울특별시 용산구 한강로1가,Jan-50,50.0,1.0,용산파크자이,133.09,202206,1,226000,18,2005.0,한강대로 205,,중개거래,서울 용산구
서울특별시 용산구 한강로1가,Jan-50,50.0,1.0,용산파크자이,99.85,202210,31,160000,6,2005.0,한강대로 205,20221104.0,중개거래,서울 강남구
서울특별시 용산구 한강로1가,Jan-50,50.0,1.0,용산파크자이,99.85,202211,7,160000,6,2005.0,한강대로 205,,중개거래,서울 강남구
서울특별시 용산구 한강로1가,Jan-50,50.0,1.0,용산파크자이,123.12,202212,22,156000,8,2005.0,한강대로 205,,중개거래,서울 용산구
서울특별시 용산구 한강로2가,422,422.0,0.0,래미안용산더센트럴,161.48,202202,24,390000,23,2017.0,한강대로 95,,중개거래,서울 용산구
서울특별시 용산구 한강로2가,422,422.0,0.0,래미안용산더센트럴,135.27,202212,13,350000,37,2017.0,한강대로 95,,중개거래,서울 용산구
서울특별시 용산구 한강로2가,419,419.0,0.0,아스테리움용산,191.11,202207,4,480000,35,2012.0,한강대로30길 25,,중개거래,서울 용산구
서울특별시 용산구 한강로2가,2-185,2.0,185.0,용산아이피아대주피오레,84.6,202209,2,94900,13,2007.0,청파로20길 9,,중개거래,서울 용산구
서울특별시 용산구 한강로2가,420,420.0,0.0,용산푸르지오써밋(420),112.1122,202205,8,250000,17,2017.0,한강대로 69,20220512.0,중개거래,서울 용산구
서울특별시 용산구 한강로2가,420,420.0,0.0,용산푸르지오써밋(420),112.1122,202205,8,250000,17,2017.0,한강대로 69,,중개거래,서울 용산구
서울특별시 용산구 한강로2가,02월 11일,2.0,11.0,한강로대우아이빌,28.22,202203,9,35000,14,2004.0,한강대로43길 13,,중개거래,서울 용산구
서울특별시 용산구 한강로2가,02월 11일,2.0,11.0,한강로대우아이빌,29.68,202203,20,35000,12,2004.0,한강대로43길 13,,중개거래,서울 용산구
서울특별시 용산구 한강로2가,02월 11일,2.0,11.0,한강로대우아이빌,28.22,202204,4,37000,15,2004.0,한강대로43길 13,20220427.0,중개거래,서울 용산구
서울특별시 용산구 한강로2가,02월 11일,2.0,11.0,한강로대우아이빌,28.22,202204,27,37000,15,2004.0,한강대로43길 13,,중개거래,서울 용산구
서울특별시 용산구 한강로2가,02월 11일,2.0,11.0,한강로대우아이빌,28.22,202211,27,36500,15,2004.0,한강대로43길 13,,중개거래,"서울 강남구, 서울 용산구"
서울특별시 용산구 한강로3가,98,98.0,0.0,센트럴파크,114.5011,202204,8,357840,27,2020.0,서빙고로 17,,중개거래,서울 용산구
서울특별시 용산구 한강로3가,98,98.0,0.0,센트럴파크,102.8617,202204,19,200500,11,2020.0,서빙고로 17,,중개거래,서울 관악구
서울특별시 용산구 한강로3가,98,98.0,0.0,센트럴파크,102.8617,202204,20,300000,38,2020.0,서빙고로 17,,중개거래,서울 용산구
서울특별시 용산구 한강로3가,98,98.0,0.0,센트럴파크,114.8905,202205,11,290000,28,2020.0,서빙고로 17,,중개거래,서울 용산구
서울특별시 용산구 한강로3가,98,98.0,0.0,센트럴파크,135.3849,202205,16,405215,13,2020.0,서빙고로 17,,중개거래,서울 용산구
서울특별시 용산구 한강로3가,98,98.0,0.0,센트럴파크,114.5011,202207,12,370000,36,2020.0,서빙고로 17,,중개거래,서울 용산구
서울특별시 용산구 한강로3가,98,98.0,0.0,센트럴파크,92.7398,202208,28,200100,28,2020.0,서빙고로 17,,중개거래,서울 광진구
서울특별시 용산구 한강로3가,98,98.0,0.0,센트럴파크,102.8617,202211,7,290000,27,2020.0,서빙고로 17,,중개거래,서울 용산구
서울특별시 용산구 한강로3가,63-387,63.0,387.0,시티파크(2단지),117.62,202201,2,249000,22,2007.0,서빙고로 31,,중개거래,서울 용산구
서울특별시 용산구 한강로3가,63-389,63.0,389.0,용산시티파크(1단지),177.52,202204,2,373000,27,2007.0,서빙고로 35,,중개거래,서울 용산구
서울특별시 용산구 한강로3가,63-389,63.0,389.0,용산시티파크(1단지),146.53,202204,13,280000,21,2007.0,서빙고로 35,,중개거래,서울 용산구
